fr_sentence,lr_sentence,language_pair,class,binary_class,sbert_score,length_score,jaccard_bigrams,jaccard_trigrams,jaccard_quadrigrams,phonetic_jaccard,corpus,language
1.,1.,parcolab_universal_tr__fr-co,parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
"Un homme avait deux fils. Dont le plus jeune dit à son père : mon père, donnez moi ce qui doit me revenir de votre bien. Et le père leur fit le partage de son bien. Peu de jours après, le plus jeune de ces deux fils, ayant amassé tout ce qu’il avait, s'en alla dans un pays étranger fort éloigné, où il dissipa tout son bien en excés et en débauches. Après qu’il eut tout dépensé, il survint une grande famine dans ce pays-là, et il commença à tomber en nécessité. Il s’en alla donc, et s’attacha au service d’un des habitants du pays, qui l'envoya dans sa maison des champs pour y garder les pourceaux. Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient; mais personne ne lui en donnait. Enfin, étant rentré en lui-même, il dit : Combien y a-t-il, chez mon père, de serviteurs à gages qui ont plus de qu’il ne leur en faut; et moi je meurs ici de faim ! Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai pêché contre le ciel et contre vous; et je ne suis plus digne d'être appelé votre fils; traitez-moi comme l’un des serviteurs qui sont à vos gages. Il se leva donc et vint trouver son père , et lorsqu'il était encore bien loin, son père l'aperçut et en fut touché de compassion ; et, courant à lui, il se jeta à son cou et le baisa ; et son fils lui dit : mon père, j'ai péché contre le ciel et contre vous ; et je ne suis plus digne d'être appelé votre fils. Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ; amenez aussi le veau gras, et le tuez ; mangeons et faisons bonne chère : parce que mon fils que voici étail mort, et il est ressuscité ; il était perdu, et il est retrouvé. Ils commencèrent donc à faire festin. Cependant son fils ainé, qui était dans les champs, revint ; et, lorsqu’il fut proche de la maison, il entendit les concerts et le bruit de ceux qui dansaient. Il appela donc un des serviteurs, et lui demanda ce que c'était. Le serviteur lui répondit : c’est que votre frère est revenu ; et votre père a tué le veau gras, parce qu’il le revoit en santé. Ce qui l'ayant mis en colère, il ne voulait point entrer mais son père étant sorti pour l'en prier, il lui fit cette réponse : Voilà déjà tant d’années que je vous sers, et je ne vous ai jamais désobéi en rien de ce que vous m'avez commandé; et cependant vous ne m’avez jamais donné un chevreau, pour me réjouir avec mes amis ; mais aussitôt que votre autre fils, qui a mangé son bien avec des femmes perdues, est revenu, vous avez tué pour lui le veau gras. Alors le père lui dit: mon fils, vous êtes toujours avec moi, et tout ce que j'ai est à vous; mais il fallait faire festin et nous réjouir, parce que votre frère était mort, et il est ressuscité ; il était perdu, et il a été retrouvé.",Un omë avié dous éfans. Lou pus jhouiné diguet à soun pero,filsprod_fr-oc_Gard,semi-parallel,1,0.45662921667099,0.9787234042553191,0.17256637168141592,0.0391644908616188,0.013728323699421965,0.0427807486631016,filsprod_fr-oc,Gard
2.,2.,parcolab_universal_tr__fr-oc,parallel,1,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient ; mais personne ne lui en donnait.,Er hätt gern siner Büch g’fillt mit de Schotte,parcolab_filsprodigue_tr__fr-gsw,semi-parallel,1,0.513637363910675,0.625,0.15306122448979592,0.0136986301369863,0.006289308176100629,0.03571428571428571,parcolab_filsprodigue_tr_,gsw
"Toute personne a droit à la liberté de pensée, de conscience et de religion; ce droit implique la liberté de changer de religion ou de conviction ainsi que la liberté de manifester sa religion ou sa conviction, seule ou en commun, tant en public qu'en privé, par l'enseignement, les pratiques, le culte et l'accomplissement des rites.","Hà dirittu ogni parsona à a libertà di pinsamentu, di cuscenza è di rilighjoni; vali à dì ch'ella hè libara di cambià a so rilighjoni o i so idei, sola o in cumunità, di modu sia publicu sia privatu, cù u insignamentu, i prattichi, u cultu o i riti.",parcolab_universal_tr__fr-co,parallel,1,0.5936911106109619,0.125,0.4066666666666667,0.13099041533546327,0.0535279805352798,0.2222222222222222,parcolab_universal_tr_,co
Article 3,3.,parcolab_universal_tr__fr-oc,non-parallel,0,0.745955228805542,0.5,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
1.,1.,parcolab_universal_tr__fr-gsw,parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,gsw
1.,1.,parcolab_universal_tr__fr-oc,semi-parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
3.,3.,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.9999997615814209,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,gsw
Article 13,Àrtikel,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.49733632802963257,0.5,0.25,0.18181818181818182,0.1,1.0,parcolab_universal_tr_,gsw
"Il n'est donc pas impossible que l'attention portée à cette question puisse influencer l'ordre d'arrivée, si ce n'est de la présidentielle, du moins des législatives qui suivront.",Totes los èssers umans naisson liures e egals en dignitat e en dreches. Son dotats de rason e de consciéncia e se devon comportar los unes amb los autres dins un esperit de fraternitat.,parcolab_feltin-20220308_tr__fr-co,non-parallel,0,0.1549895703792572,0.20588235294117646,0.29411764705882354,0.09486166007905138,0.022292993630573247,0.043478260869565216,parcolab_feltin-20220308_tr_,co
Article 23,Àrtikel 23,parcolab_universal_tr__fr-gsw,parallel,1,0.7060598134994507,0.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,1.0,parcolab_universal_tr_,gsw
3.,3.,parcolab_universal_tr__fr-co,parallel,1,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","Friahjer, der Wìnd un d'Sunna han mìtnànder kampft, a jeda hèt gsait, ar ìsch der stärker a Tàg han sie a Wànderer gsah, mìt ema Màntel.",LIMSI_fr-gsw_cernay,parallel,1,0.20839299261569977,0.0,0.24060150375939848,0.06018518518518518,0.024096385542168676,0.045454545454545456,LIMSI_fr-gsw,cernay
"Cela n'a d'ailleurs rien d'étonnant compte tenu des effets favorables bien connus du bilinguisme précoce sur la réussite scolaire. ""Le fait de passer en permanence d'une langue à l'autre accélère le développement des fonctions cérébrales permettant la flexibilité cognitive"", souligne ainsi la psycholinguiste Ranka Bijeljac-Babic (3).",Article 17,parcolab_feltin-20210921_tr__fr-co,non-parallel,0,0.0934830904006958,0.9565217391304348,0.02702702702702703,0.0037735849056603774,0.0,0.0,parcolab_feltin-20210921_tr_,co
"Alors le père lui dit : mon fils, vous êtes toujours avec moi, et tout ce que j'ai est à vous ;",De Vàtter het züe ’m g’sààt,parcolab_filsprodigue_tr__fr-gsw,semi-parallel,1,0.3243853449821472,0.7272727272727273,0.09333333333333334,0.019801980198019802,0.0,0.09523809523809523,parcolab_filsprodigue_tr_,gsw
"Mais on lui dit qu’elle perdrait sa peine, pour ce que le roi était de nature si pusillanime et tellement bon à rien, que loin de venger les injures faites aux autres, il supportait avec une lâcheté blâmable celles qu’on lui faisait ; à tel point, que quiconque avait quelque sujet de courroux contre lui pouvait se soulager en l’insultant.","A tramuntana è u soli si litigavani, ognunu assiguréinti ch'ellu era u più forti, quandu ani vistu un viaghjatù chì s'avanzava, fasciatu dréintu u sòu mantellu.",parcolab_boccace_tr__fr-gsw,non-parallel,0,0.3743817210197449,0.5666666666666667,0.34615384615384615,0.061946902654867256,0.0069605568445475635,0.05970149253731343,parcolab_boccace_tr_,gsw
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.","Alara la bisa se botèt a bufar tant que pusquèt, mas mai bufava, mai lo viatjaire quichava lo mantèl a son entorn, la bisa renoncièt a o ié faire levar.",LIMSI_fr-oc_noc_agonac,non-parallel,0,0.3525587320327759,0.13333333333333333,0.4322033898305085,0.11267605633802817,0.05138339920948617,0.11904761904761904,LIMSI_fr-oc_noc,agonac
"En Suisse, ""les langues nationales sont l’allemand, le français, l’italien et le romanche."" (article 4) tandis que ""les cantons déterminent leurs langues officielles."" (article 70) - un système qui, transposé en France, donnerait à l’alsacien un statut officiel en Alsace, de même que pour le corse en Corse, le basque au Pays basque, etc.","En Soissa, « las lengas nacionalas son l’alemand, lo francés, l’italian e lo romantsh » (article 4) mentre que « los cantons determinan lors lengas oficialas » (article 70) -un sistèma que, transposat en França, donariá a l’alsacian un estatut oficial en Alsaça, amai al còrse en Corsega, al basco al País Basco, etc.",parcolab_feltin-20230207_tr__fr-oc,parallel,1,0.8454114198684692,0.0,0.7013888888888888,0.40924092409240925,0.25,0.3333333333333333,parcolab_feltin-20230207_tr_,oc
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.","L'auro e lou sourel si carquignàbou ; chacun si disiò lou pu fort, quond beguèrou ariba un chaminaire abrecourit souto soun salgie.",LIMSI_fr-co_cuttoli-corticchiato,non-parallel,0,0.36153995990753174,0.3181818181818182,0.31683168316831684,0.0875,0.022099447513812154,0.06666666666666667,LIMSI_fr-co,cuttoli
"S’étant présentée tout en pleurs devant lui, elle dit : « — Mon Seigneur, je ne viens pas en ta présence parce que j’attends de toi vengeance de l’injure qui m’a été faite ; mais puisque tu ne peux me donner cette satisfaction, je te prie de m’enseigner comment tu fais pour souffrir les injures que j’entends dire que l’on te fait, afin que, me modelant sur toi, je puisse supporter patiemment la mienne que, Dieu le sait, je te donnerais volontiers si je le pouvais, attendu que tu les supportes si bien.",Gànz ìn Trane ìsch se àlso zuem ùn het gsäät,parcolab_boccace_tr__fr-gsw,semi-parallel,1,0.1622733473777771,0.8924731182795699,0.11515151515151516,0.01818181818181818,0.0,0.01639344262295082,parcolab_boccace_tr_,gsw
L'on pourrait multiplier les exemples.,L’esempii si,parcolab_feltin-20211123_tr__fr-co,semi-parallel,1,0.6763705611228943,0.6,0.075,0.023809523809523808,0.0,0.0,parcolab_feltin-20211123_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Si sò intesi chì quellu chì riescirà u primu à fà caccià u so mantellu à u viaghjatore,LIMSI_fr-co_corte,semi-parallel,1,0.21403419971466064,0.21739130434782608,0.3300970873786408,0.09036144578313253,0.037037037037037035,0.03225806451612903,LIMSI_fr-co,corte
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Hà dirittu ogni parsona à un livellu di vita chì bastessi par prucurà ad ellu stessu è à a so famiglia a saluta è u benistà, pà u più pà u mangnà, a vistitura, l'alloghju, i curi midicali è i sirvizii suciali nicissarii; hà dirittu à a sicurità s'ella ùn hà travagliu, s'ella hè malata, inferma, veduva o anziana o in l'altri casi ch'ella pò perda i so mezi di campà par raghjoni ch'ella ùn ci hè par nulla.",LIMSI_fr-oc_lan_foix,non-parallel,0,0.12235511839389801,0.5316455696202531,0.29559748427672955,0.056910569105691054,0.019148936170212766,0.07352941176470588,LIMSI_fr-oc_lan,foix
C’est peu dire que cette vision très singulière n’est pas partagée par nos voisins.,S isch nit uewertriewe,parcolab_feltin-20230207_tr__fr-gsw,semi-parallel,1,0.156488835811615,0.7142857142857143,0.13636363636363635,0.0,0.0,0.0,parcolab_feltin-20230207_tr_,gsw
"Tout individu a droit à la liberté d'opinion et d'expression, ce qui implique le droit de ne pas être inquiété pour ses opinions et celui de chercher, de recevoir et de répandre, sans considérations de frontières, les informations et les idées par quelque moyen d'expression que ce soit.","E jeder Mensch het s Racht, e fréji Meinùng ze hàn ùn sie fréi üsszedrìcke. Mr derf àlso äu nìemes waje sine Meinùnge plöje. Do debi meint mr äu s Racht, Informàtione ùn Idee ze sueche, ze bekùmme ùn ze verbreite, dùrich égàl wàs fer Medie ùn ohne sich àn de Stààtsgranze ze hàlte.",parcolab_universal_tr__fr-gsw,parallel,1,0.19271789491176605,0.1111111111111111,0.3505747126436782,0.09295774647887324,0.04035874439461883,0.04477611940298507,parcolab_universal_tr_,gsw
"La bise et le soleil se disputaient, chacun assurant qu'il était le plus fort, quand ils ont vu un voyageur qui s'avançait, enveloppé dans son manteau.",Àrtikel 30,LIMSI_fr-oc_noc_beyssac,non-parallel,0,0.16507548093795776,0.9230769230769231,0.030303030303030304,0.0,0.0,0.0,LIMSI_fr-oc_noc,beyssac
"• Conseil de L’Europe, Convention européenne de sauvegarde des droits de l’Homme et des libertés fondamentales, article 14 :""La jouissance des droits et libertés reconnus dans la présente Convention doit être assurée, sans distinction aucune, fondée notamment sur le sexe, la race, la couleur, la langue, la religion, les opinions politiques ou toutes autres opinions, l’origine nationale ou sociale, l’appartenance à une minorité nationale, la fortune, la naissance ou toute autre situation » (article ratifié par la France).","E jeder Mensch het s Racht, ìwweràl àls rachtsfahich ànerkannt ze ware.",parcolab_feltin-20230207_tr__fr-gsw,non-parallel,0,0.1156887635588646,0.8461538461538461,0.1534090909090909,0.02023121387283237,0.0022471910112359553,0.0,parcolab_feltin-20230207_tr_,gsw
"amenez aussi le veau gras, et le tuez ; mangeons et faisons bonne chère :",E circati lu vitellu lu più grassu e tumbetulu,parcolab_filsprodigue_tr__fr-co,semi-parallel,1,0.5630048513412476,0.4,0.20833333333333334,0.08695652173913043,0.04,0.125,parcolab_filsprodigue_tr_,co
1.,1.,parcolab_universal_tr__fr-co,semi-parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
C'est le moins que l'on puisse dire.,Ùn si pò dì di menu.,parcolab_feltin-20210921_tr__fr-co,parallel,1,0.34786081314086914,0.14285714285714285,0.13157894736842105,0.022222222222222223,0.0,0.0,parcolab_feltin-20210921_tr_,co
"Tel est pourtant le cas en France où, dans les faits, c’est une politique d’assimilation qui est menée depuis des décennies, au point de menacer la survie de toutes les langues dites régionales de métropole.",Hè puru cusì in Francia,parcolab_feltin-20230207_tr__fr-co,semi-parallel,1,0.4333080053329468,0.8571428571428571,0.13761467889908258,0.03428571428571429,0.02030456852791878,0.030303030303030304,parcolab_feltin-20230207_tr_,co
"Ainsi, la bise a dû reconnaître que le soleil était le plus fort des deux.",Ansin,LIMSI_fr-oc_lan_tuchan,semi-parallel,1,0.0,0.9333333333333333,0.05555555555555555,0.014705882352941176,0.0,0.0,LIMSI_fr-oc_lan,tuchan
1.,"Eppuru, ci serà un risicu di vede sti zitelli ùn ammaestrà currettamente u francese ?",parcolab_universal_tr__fr-co,non-parallel,0,0.1867859810590744,0.9333333333333333,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
